codigo,descricao,estoque,unidade,custo,venda,total_custo,total_venda,lucro_percentual
000517,JOGO VELA KADET 2.0 8V 99 SP36 BOSCH,3.0001,2,10.0,17.0,30.0,51.0,70.0
001519,JOGO VELA SP27 CORSA. CELTA 1.0/2002,1.0001,2,0.0,17.22,0.0,17.22,70.0
001986,JOGO VELA BKR7ESB D NKG GOL/POLO,0.0,UN1,23.62,37.792,0.0,0.0,60.0
001228,JOGO VELA CELTA. PRISMA.CORSA 1.0,19.0,UN1,14.61,23.376,277.59,444.144,60.0
002201,JOGO VELA CORSA/ CELTA BR6ES,28.0,PC,10.0,17.0,280.0,476.0,70.0
002453,JOGO VELA GOL,4.0,PC,12.0,19.2,48.0,76.8,60.0
003916,JOGO VELA GOL BUR5ETB 10,4.0,UN1,19.022,29.485,76.088,117.94,55.0
005463,JOGO VELA GOL G3/G3 1.8/2.0/1.01.6 SP34,4.0,PC,9.86,16.762,39.44,67.048,70.0
001729,JOGO VELA GOL.PARATI.SANTAN 1.0/1.6/1.8,4.0,PC,13.62,21.8,54.48,87.2,60.0
003292,JOGO VELA MONZA /KADET 1.8 BPR7ES NGK,0.0001,2,10.555,17.944,0.0,0.0,70.0
001919,JOGO VELA PALIO/UNO FIRE BKR6ED,4.0,UN1,17.21,27.536,68.84,110.144,60.0
002360,JOGO VELA STRADA 1.5 8V BKR5E,8.0,UN1,11.32,20.714,90.56,165.709,82.982
002192,JOGO VELA STRADA 1.8/16V /SIENA/BKR7E,12.0,PC,13.65,21.157,163.8,253.89,55.0
001389,JOGO VELA UNO FIRE SP2 BOSCH,0.0,PC,9.8,15.69,0.0,0.0,60.0
003867,JOGO VELAS STRADA 1.8/PALIO,0.0001,2,14.287,24.289,0.0,0.0,70.0
000953,JOGO VELAS GOL AT PARAT.SAV SP6,8.0,UN1,23.04,39.168,184.32,313.344,70.0
003157,JOGO VELAS GOL/FOX 1.0 SP33 BOSCH,0.0,PC,19.68,31.5,0.0,0.0,60.0
000518,JOGO. VELA KADET. MONZA SP44,0.0001,2,0.0,17.73,0.0,0.0,70.0
000530,JOGO. VELA. CORSA SP27 BOSCH,0.0,PC,10.83,17.34,0.0,0.0,60.0
005757,JOGO/PARAF/CROMADO/FIAT/PALIO/TIPO 2.0,16.0,JG,2.735,5.0,43.76,80.0,82.773
006209,JOGOG. JUNTA MOTOR GOL/STN 1.8,1.0,UN1,45.89,82.602,45.89,82.602,80.0
001602,JOHO VELA FOX.GOL.G4 1.0 2006 SP30,0.0,PC,12.02,19.25,0.0,0.0,60.0
003701,JP912R PROTETOR. CARTER ROBUST:,17.0,PC,115.662,219.994,1966.254,3739.903,90.204
003703,JP921R PROT. CARTER ROBUST: CORSA,4.0,PC,109.105,220.0,436.42,880.0,101.641
009690,JRP1427-CAIXA DE DIRECAO HIDRAULICA -,0.0,UN1,2088.98,3342.368,0.0,0.0,60.0
005228,JT CATALIZ. PALIO 1.0 1.5,2.0,PC,3.24,5.508,6.48,11.016,70.0
006240,JT CATALIZADOR TEMPRA 8 16V,5.0,PC,2.26,3.842,11.3,19.21,70.0
006251,JT COLETOR ESCAP. PERKINS,6.0,PC,1.7,2.89,10.2,17.34,70.0
005227,JT SAIDA ESCAPE BESTA 2.2,3.0,PC,1.92,3.264,5.76,9.792,70.0
006737,JTA ANTI-RUIDO MZA TDS 586223/20141JE,26.0,UN1,2.27,5.0,59.02,130.0,120.264
008516,JTA CARTER PST/GOL 578152 /578153/30151J,2.0,UN1,13.835,21.444,27.67,42.888,55.0
006738,JTA CATALIZ.PALIO EL EDX 583235,1.0,UN1,4.19,7.123,4.19,7.123,70.0
007049,JTA CATALIZADOR UNO 583231,4.0,UN1,2.38,4.046,9.52,16.184,70.0
006739,JTA CATALIZADOR VW 588231C,15.0,UN1,3.554,6.042,53.31,90.627,70.0
008517,"JTA CATALIZADOR.FOCUS,NEW FIESTA 1.6",2.0,UN1,5.785,8.967,11.57,17.933,55.0
008212,JTA COL. AP 1.6/1.8/2.0 588222,6.0,UN1,7.77,11.655,46.62,69.93,50.0
006740,JTA COL. ESCAP. FIESTA 03/...,1.0,UN1,8.62,14.654,8.62,14.654,70.0
007050,JTA COL.ADM.GOLF97/.BORA98/.POLO96/.1.6,1.0,UN1,40.31,68.527,40.31,68.527,70.0
006741,JTA COL.ESCAP GOL 8V GIII 588235C/3253C,3.0,UN1,10.86,18.462,32.58,55.386,70.0
008705,JTA COL/ADM PALIO 583219 40.574JC,6.0,UN1,4.0,25.0,24.0,150.0,525.0
007903,JTA COL/ESC GOL 16V 588212,1.0,UN1,11.695,19.881,11.695,19.881,70.0
006742,JTA COL/ESC GOL 8V 588213/30321CH,11.0,UN1,15.67,33.469,172.37,368.155,113.584
008706,JTA COL/ESC PALIO 583220/40532JE,8.0,UN1,8.725,27.506,69.8,220.05,215.258
006743,JTA COL/ESP CORSA PALIO 586215/20168JE,9.0,UN1,10.6,25.0,95.4,225.0,135.849
006744,JTA COLET DE ESCAP. FIESTA 584243,0.0,UN1,8.62,14.654,0.0,0.0,70.0
007051,"JTA COLETOR ADM.FOCUS RS,MONDEO",2.0,UN1,11.94,20.298,23.88,40.596,70.0
006745,JTA ESC GOL MI 8V 588224,6.0,UN1,3.15,5.355,18.9,32.13,70.0
007904,JTA ESCAP.CVT 73/ 586221/20055JE,4.0,UN1,2.385,4.054,9.54,16.218,70.0
003532,JTA ESCAP.FIAT 1050 583206/40271JE,0.0001,2,1.43,10.0,0.0,0.0,599.3
007826,JTA SAI.ES.ESC.1.8/2.0 GOLF1.6 584210,2.0,UN1,3.56,6.052,7.12,12.104,70.0
006746,JTA SAI.ESC.FT 1.5/1.6 583207/40307JE,4.0,UN1,3.342,5.682,13.368,22.729,70.0
006747,JTA SAIDA DO ESCAP. PALIO 40.157.BBS,11.0,UN1,2.962,15.0,32.582,165.0,406.415
008138,JTA SAIDA DO ESCAP. UNO 583223,0.0,UN1,3.728,10.0,0.0,0.0,168.24
006748,JTA SAIDA ESC.CORC/83 584206/10028JE,9.0,UN1,2.816,4.787,25.344,43.085,70.0
006749,JTA SAIDA ESC.MZA 586222/20134JE,1.0,UN1,4.06,6.902,4.06,6.902,70.0
008213,JTA SAIDA ESC.PAL/TEM.583208/40417JR,3.0,UN1,2.742,4.662,8.226,13.987,70.0
006750,JTA SAIDA ESCAP. GOL POWER 588234,6.0,UN1,3.435,5.84,20.61,35.04,70.015
006751,JTA SAIDA ESCAP.GOL 1.8 30392BBS,10.0,UN1,2.038,3.465,20.38,34.65,70.02
006752,JTA SAIDA ESCAP.GOL 95/ 588223,4.0,UN1,1.83,3.111,7.32,12.444,70.0
007827,JTA SAIDA ESCAPE GOLF (SAPAO),2.0,UN1,8.885,15.104,17.77,30.209,70.0
006753,JTA SAIDA ESP.GOL 1.0/588220,2.0,UN1,2.195,3.732,4.39,7.463,70.0
003533,JTA TAM. VALV.PALIO FIRE 8V.553108/40514,2.0001,2,6.44,15.0,12.88,30.0,132.919
007351,JTA TP VALV.GOL/GOLF 558109,2.0,UN1,23.365,37.384,46.73,74.768,60.0
003969,JTA TP VALVULA CORSA/CELTA 1.0/.4/.8,1.0001,2,5.895,10.021,5.895,10.021,69.992
003970,JTA TPA VALV SANT,8.0,MM,0.00012,4.756,8.085,0.0,0.0
007352,JTA TPA VALV.UNO1.553104,2.0,UN1,4.055,6.488,8.11,12.976,60.0
002747,JTA. CABO GOL,213190.0,2,0.00012,14.81,23.7,0.0,0.0
007052,JTA.ADMIS.PST/VYG/GOL 588210 BBS,4.0,UN1,9.575,15.32,38.3,61.28,60.0
007053,JTA.ADMIS.PST/VYG/SAV 588209,10.0,UN1,3.925,6.28,39.25,62.8,60.0
003912,"JTA.C/RET.L. MAHLE JUNT 0,250",0.0,JG,176.23,299.94,0.0,0.0,70.198
007054,JTA.COL.ESCAP.CVT GAS.586208/20053JE,1.0,UN1,6.17,10.489,6.17,10.489,70.0
007055,JTA.COL.ESCAP.OPL 4CC 586202/20081JE,2.0,UN1,7.345,12.486,14.69,24.972,69.993
003690,"JTA.MOTOR L. MAHLE JUNT 0,250 JRM2436/4",0.0,JG,81.78,141.321,0.0,0.0,70.0
006754,JTA.SAIDA ESCAP PALIO 96/8V 583226/40507,4.0,UN1,4.31,15.0,17.24,60.0,248.028
006755,JTA.SAIDA ESCAP.CORSA 586231,4.0,UN1,3.31,5.627,13.24,22.508,70.0
006756,JTA.SAIDA ESCAP.END1.0 584221C,4.0,UN1,3.82,6.494,15.28,25.976,70.0
007056,JTA.SAIDA ESCAP.ENDUM 584219,2.0,UN1,3.435,5.84,6.87,11.68,70.014
006757,JTA.SAIDA ESP.PALIO 1.0 8V/583238/40523,20.0,UN1,4.256,15.0,85.12,300.0,252.444
004711,JTSB0003-BIELETA BARRA ESTABILIZADORA,1.0001,2,22.015,40.0,22.015,40.0,81.694
004534,JTSB0005-BIELETA BARRA ESTABILIZAD.,2.0,UN1,27.28,43.648,54.56,87.296,60.0
007793,JTSB0006-BIELETA - FIAT STILO PUNTO,4.0,UN1,29.51,47.216,118.04,188.864,60.0
006973,JTSB0007-.009BIELETA NOVO UNO 2010 ...,4.0,UN1,33.22,53.152,132.88,212.608,60.0
006724,JTSB0008-BIELETA VERSAILLES SANTANA,2.0,PC,15.135,24.216,30.27,48.432,60.0
006709,JTSB0009-BIELETA GM S10 97> BLAZER,1.0,PC,18.105,28.063,18.105,28.063,55.001
007781,JTSB0016-BIELETA - TOYOTA COROLLA,1.0,UN1,28.075,47.727,28.075,47.727,69.998
007451,JTSB0021-BIELETA TUCSOM,2.0,UN1,34.05,57.885,68.1,115.77,70.0
010110,JTSB0036-BIELETA - TRW,0.0,UN1,30.685,49.096,0.0,0.0,60.0
007616,JTSB0081-BIELETA,2.0,UN1,35.04,55.0,70.08,110.0,56.964
008399,JUNCAO DA ARTICULACAO DA DIRECAO,1.0,PC,77.11,119.52,77.11,119.52,55.0
007838,JUNCAO FLEX. ECOFLEX UNO/FIORI,1.0,PC,78.3,220.0,78.3,220.0,180.971
007581,JUNCAO FLEX. GRAMPEADO ECOFLEX,6.0,PC,70.9,213.818,425.4,1282.906,201.576
004442,JUNCAO FLEX. GRAMPEADO ECOFLEX,11.0,PC,80.33,160.66,883.63,1767.26,100.0
009345,JUNCAO FLEXIVEL 1 7/8'',4.0,PC,100.84,161.344,403.36,645.376,60.0
009346,JUNCAO FLEXIVEL 1 7/8'',1.0,PC,100.84,161.344,100.84,161.344,60.0
004097,JUNCAO FLEXIVEL GRAMPEADO 1 7/,1.0,PC,72.64,123.488,72.64,123.488,70.0
001443,JUNT DA TAMP DE VALV. GOL/PAR MOTOR,3.0,PC,5.39,9.16,16.17,27.48,70.0
001444,JUNT TAMPA DEVALV. FIAT 147,2.0,PC,4.91,10.0,9.82,20.0,103.666
001457,JUNT. TAMPA DE,2.0,PC,5.55,9.44,11.1,18.88,70.0
002176,JUNTA CABECOTE MOTOR FORD CHT 1.3L,1.0,PC,25.15,45.0,25.15,45.0,78.926
002178,JUNTA CARTER CORSA 1.0/1.4 86271,1.0,PC,40.39,64.624,40.39,64.624,60.0
009775,JUNTA ADMIS.FIAT 147/SPAZ/OGI/PAN/PICK/,1.0,JG,27.0,29.7,27.0,29.7,10.0
004146,JUNTA ADMISSAO,0.0,2,5.0,8.5,0.0,0.0,70.0
002296,JUNTA BOMBA AGUA UNO 1.0,0.0,PC,5.0,8.0,0.0,0.0,60.0
005154,JUNTA C TAMPA CABECOTE,1.0,UN1,6.0,6.6,6.0,6.6,10.0
002699,JUNTA CABE OTE FIAT FIRE 1.0/1.3 8V,0.0,PC,33.0,52.8,0.0,0.0,60.0
003075,JUNTA CABECOTE,0.0,PC,30.0,48.0,0.0,0.0,60.0
005693,JUNTA CABECOTE CELTA/CORSA / PRISMA,2.0,PC,78.23,125.168,156.46,250.336,60.0
003295,JUNTA CABECOTE FAM. ASTRA /VECTRA / 2,0.0,PC,25.61,43.537,0.0,0.0,70.0
005152,JUNTA CABECOTE FAN 09,1.0,UN1,8.0,8.8,8.0,8.8,10.0
002211,JUNTA CABECOTE FIAT 1.6 16V,0.0,PC,39.0,66.3,0.0,0.0,70.0
002103,JUNTA CABECOTE FIAT ELBA/PRE/UNO 85/89,0.0,PC,40.86,69.46,0.0,0.0,70.0
001598,JUNTA CABECOTE FIAT FIRE 1.0/1.3/1.4 8V,9.0,PC,50.64,81.024,455.76,729.216,60.0
003826,JUNTA CABECOTE FIESTA/KA/EC 1.6,8.0,V,0.00012,36.05,61.285,0.0,0.0
002212,JUNTA CABECOTE FORD CHT 1.3,0.0,PC,19.0,32.3,0.0,0.0,70.0
002079,JUNTA CABECOTE GOL 82300,0.0,PC,36.96,62.93,0.0,0.0,70.0
001811,JUNTA CABECOTE GOL POWER 1.0 8V,14.0,PC,25.0,42.5,350.0,595.0,70.0
002177,JUNTA CABECOTE GOL POWER 1.4 8V 82343,1.0,PC,57.63,89.326,57.63,89.326,55.0
007839,JUNTA CABECOTE L200 TRITON / PAJERO,1.0,UN1,296.0,503.2,296.0,503.2,70.0
003153,JUNTA CABECOTE MOTOR GM 1.6/1.8,3.0,PC,56.75,90.8,170.25,272.4,60.0
003809,JUNTA CABECOTE MOTOR GM,1.0,UN1,39.32,66.844,39.32,66.844,70.0
003812,"JUNTA CABECOTE MOTOR VW AP 1,6/1,8L",2.0,UN1,34.996,60.0,69.992,120.0,71.448
007280,JUNTA CABECOTE MTR FIRE PALIO 1.0 8V,0.0,PC,43.08,68.928,0.0,0.0,60.0
002213,JUNTA CABECOTE PASSAT GOL MOTOR AP,0.0,PC,25.0,42.5,0.0,0.0,70.0
003143,"JUNTA CABECOTE S10 2,2 GASOLINA",0.0,PC,70.98,113.568,0.0,0.0,60.0
003230,JUNTA CABECOTE SNT VOYAGE/MOTOR AP,1.0001,2,13.81,25.0,13.81,25.0,81.028
002210,JUNTA CABECOTE UNO PALIO,0.0,PC,27.0,45.9,0.0,0.0,70.0
002286,JUNTA CABECOTE UNO/PREMIO,1.0,PC,25.0,40.0,25.0,40.0,60.0
001294,JUNTA CABECOTEMOTOR POWER 1.0 82313,1.0,PC,49.98,79.968,49.98,79.968,60.0
003245,JUNTA CARTER,0.0,PC,22.0,35.2,0.0,0.0,60.0
002503,JUNTA CARTER MOTOR VW 1.5/1.6 46816F,1.0,PC,29.0,37.7,29.0,37.7,30.0
007281,JUNTA CARTER CORSA/CELTA/ONIX/PRISMA,2.0,PC,8.34,13.344,16.68,26.688,60.0
003841,JUNTA CARTER FIAT 1050/1300 FIASA /88,0.0,PC,10.0,17.0,0.0,0.0,70.0
003531,JUNTA CARTER FT147/PALIO,57315.0,3,2.00012,6.43,6.43,12.86,12.86
005045,JUNTA CARTER MILLE 89/ 573151 2132831,2.0,UN1,3.74,15.0,7.48,30.0,301.07
003534,JUNTA CARTER PAL 00> SIE FIRE 02> MILLE,2.0001,2,12.47,21.199,24.94,42.398,70.0
000756,JUNTA CARTER.UNO SABO 86278,1.0,UN1,27.18,46.206,27.18,46.206,70.0
005428,JUNTA CATALISADOR GOL DV9300V,56.0,PC,4.74,7.584,265.44,424.704,60.0
008114,JUNTA CATALISADOR COBALT,2.0,PC,5.98,9.269,11.96,18.538,55.0
003398,JUNTA CATALISADOR JP408,2.0,PC,3.21,5.14,6.42,10.28,60.0
008103,JUNTA CATALISADOR LINHA GM,2.0,PC,3.55,12.0,7.1,24.0,238.028
007517,JUNTA CATALIZADOR ECAP GOL MI MTR AT,10.0,PC,5.369,9.127,53.69,91.273,70.0
008507,JUNTA CATALIZADOR ESCORT/VER/LOGUS,0.0,PC,6.0,7.8,0.0,0.0,30.0
009252,JUNTA CATALIZADOR ESCORT/VER/LOGUS,1.0,PC,6.0,6.9,6.0,6.9,15.0
007282,JUNTA CATALIZADOR GOL POWER,10.0,PC,6.094,9.75,60.94,97.504,60.0
005153,JUNTA CILINDRO FAN 09,1.0,UN1,8.0,8.8,8.0,8.8,10.0
009206,JUNTA COL.ESCAPE PALIO 1.0 8V,4.0,JG,12.0,19.2,48.0,76.8,60.0
008478,JUNTA COLETOR / MANIFOLD COBAL,8.0,PC,19.83,31.728,158.64,253.824,60.0
008111,JUNTA COLETOR / MANIFOLD GOL G,11.0,PC,18.98,30.368,208.78,334.048,60.0
008110,JUNTA COLETOR / MANIFOLD ZAFIR,7.0,PC,23.09,35.789,161.63,250.526,55.0
007842,JUNTA COLETOR ADM MITSUBISHI PAJERO,1.0,UN1,117.85,176.775,117.85,176.775,50.0
007283,JUNTA COLETOR ADM/ESCAP.FIRE 1.0 8V (2,2.0,JG,9.21,14.736,18.42,29.472,60.0
005711,JUNTA COLETOR ADMIS.CORSA 1.0/.6/8 MPFI,1.0,PC,10.0,11.0,10.0,11.0,10.0
009768,JUNTA COLETOR ADMIS.CORSA 1.0/.6/8 MPFI,1.0,PC,12.0,18.0,12.0,18.0,50.0
007519,JUNTA COLETOR ADMISSAO MONZA 1.8/2.0,4.0,PC,8.76,14.892,35.04,59.568,70.0
005481,JUNTA COLETOR ESCAP 16V.VECTRA/ASTRA,0.0,PC,12.0,13.2,0.0,0.0,10.0
009653,JUNTA COLETOR ESCAP. PALIO 1.0 16V,1.0,PC,10.0,12.0,10.0,12.0,20.0
008716,JUNTA COLETOR ESCAP.CORSA 1.0/1.4/1.6/,1.0,PC,12.0,13.2,12.0,13.2,10.0
005712,JUNTA COLETOR ESCAP.CORSA 1.0/1.4/1.8,1.0,PC,12.0,13.2,12.0,13.2,10.0
010067,JUNTA COLETOR ESCAP.D20 MAXION S4/S4T,2.0,PC,5.0,5.5,10.0,11.0,10.0
005886,JUNTA COLETOR,0.0,PC,10.0,11.0,0.0,0.0,10.0
009387,JUNTA COLETOR,1.0,PC,13.0,20.8,13.0,20.8,60.0
009198,JUNTA COLETOR ESCAP.PALIO 1.0 16V,3.0,PC,16.0,17.6,48.0,52.8,10.0
008677,JUNTA COLETOR ESCAP.PALIO 1.0 8V,4.0,PC,23.0,25.3,92.0,101.2,10.0
009777,JUNTA COLETOR ESCAP.PALIO 1.0/1.5 8V,1.0,PC,15.0,16.5,15.0,16.5,10.0
005949,JUNTA COLETOR ESCAPAMENTO,0.0,PC,7.34,12.478,0.0,0.0,70.0
007520,JUNTA COLETOR ESCAPE CHEVETTE 1.4/1.6,4.0,PC,10.522,17.888,42.088,71.553,70.0
007521,JUNTA COLETOR ESCAPE CORSA 1.0/1.4/1.6,4.0,PC,13.552,27.104,54.208,108.416,100.0
007843,JUNTA COLETOR ESCAPE MITSUBISHI,1.0,JG,88.6,132.9,88.6,132.9,50.0
007522,JUNTA COLETOR ESCAPE,4.0,PC,14.787,25.139,59.148,100.555,70.0
008477,JUNTA COLETOR FIAT MOTOR FIRE,56.0,PC,10.35,15.0,579.6,840.0,44.928
002692,JUNTA COLETOR GM,0.0,PC,10.0,16.0,0.0,0.0,60.0
008931,JUNTA COLETOR PASSAT LS / TS /,10.0,PC,5.67,9.072,56.7,90.72,60.0
008123,JUNTA COLETOR VOYAGE / PARATI,6.0,PC,17.05,27.28,102.3,163.68,60.0
006362,JUNTA COLETOR.ESCAP.MONZA/KADET,15.0,UN1,8.08,20.676,121.2,310.137,155.889
003845,JUNTA CONEXAO SENSOR TEMP.UNO/PALIO,0.0,PC,7.0,11.9,0.0,0.0,70.0
010118,JUNTA DA ADMISS?O GOL 1000 AT 8V,2.0,PC,16.395,25.0,32.79,50.0,52.486
009892,JUNTA DA SA?DA DO ESCAPE FIAT,10.0,PC,6.45,20.0,64.5,200.0,210.077
009005,JUNTA DA TAMPA DE VALVULAS SABO,1.0,PC,44.85,69.517,44.85,69.517,55.0
009333,JUNTA DA TAMPA DE VALVULAS SABO,2.0,PC,19.425,31.08,38.85,62.16,60.0
009004,JUNTA DA TAMPA DE VALVULAS SABO KA,2.0,PC,62.0,96.1,124.0,192.2,55.0
002619,JUNTA DA TAMPA VALVULA MOTOR FIASA,8.0,PC,6.0,7.2,48.0,57.6,20.0
001667,"JUNTA DE CABECOMOTOR FIRE 1,0",1.0,PC,22.99,39.13,22.99,39.13,70.0
002364,JUNTA DE ESCAP GOL,0.0001,2,0.0,3.15,0.0,0.0,5.0
008122,JUNTA DE VEDACAO GOL / PARATI,22.0,PC,8.99,14.384,197.78,316.448,60.0
008067,JUNTA DESLI. GM CORSA/ CLASSIC/,1.0,UN1,37.5,90.0,37.5,90.0,140.0
008068,JUNTA DESLI. GM CORSA/ CLASSIC/,1.0,UN1,37.5,75.0,37.5,75.0,100.0
008069,JUNTA DESLI. VW GOL MI J1582,1.0,UN1,32.5,65.0,32.5,65.0,100.0
008070,JUNTA DESLI. VW PASSAT/ GOL/ VOYAGE/,1.0,UN1,26.5,53.0,26.5,53.0,100.0
006415,JUNTA DESLIZANTE ASTRA 1.8/2.0 99/12,1.0,PC,240.0,408.0,240.0,408.0,70.0
005799,JUNTA DESLIZANTE CORSA 1.0/4/6 94/...,0.0,PC,182.0,200.2,0.0,0.0,10.0
005223,JUNTA DO CATALISADOR VW,30.0,PC,1.81,3.077,54.3,92.31,70.0
009740,JUNTA DO COLETOR ESCAPE E ADMISS?O,4.0,PC,14.68,25.0,58.72,100.0,70.3
008120,JUNTA DOIS FUROS HB20 1.0,2.0,PC,6.27,15.0,12.54,30.0,139.234
008121,JUNTA DOIS FUROS HB20 1.6,2.0,PC,6.27,9.719,12.54,19.437,55.0
005221,JUNTA ESCAP. MONZA,5.0,PC,3.51,5.967,17.55,29.835,70.0
007524,JUNTA ESCAP.FIAT 1050/MILLE/PRM 1.3/5,5.0,PC,5.079,12.0,25.395,60.0,136.267
007523,JUNTA,0.0,PC,4.248,7.222,0.0,0.0,70.0
005047,JUNTA ESCAPAMENTO FIAT 1050,19.0,UN1,5.475,8.76,104.025,166.44,60.0
007284,JUNTA ESCAPAMENTO GOL 1.8/2.0 APOS 95,0.0,PC,5.834,9.334,0.0,0.0,60.0
005225,JUNTA ESCAPAMENTO GOL 1000,6.0,PC,2.02,3.434,12.12,20.604,70.0
003716,JUNTA ESCAPAMENTO MONZA,5.0,PC,9.142,20.0,45.71,100.0,118.77
005224,JUNTA ESCAPAMENTO OMEGA,9.0,PC,1.36,2.312,12.24,20.808,70.0
005046,JUNTA ESCAPAMENTO,29.0,UN1,3.498,5.947,101.442,172.451,70.0
008112,JUNTA ESCAPE COBALT,1.0,PC,6.79,10.524,6.79,10.524,55.0
008475,JUNTA ESCAPE ESCORT,0.0,PC,4.18,15.0,0.0,0.0,258.852
009337,JUNTA ESCAPE ESCORT 1.8/XR3 2.,1.0,PC,8.43,13.488,8.43,13.488,60.0
008280,JUNTA ESCAPE FIAT,14.0,PC,4.74,7.584,66.36,106.176,60.0
008282,JUNTA ESCAPE FORD,2.0,PC,2.93,4.835,5.86,9.669,65.0
008117,JUNTA ESCAPE FOX,12.0,PC,7.46,15.0,89.52,180.0,101.072
009640,JUNTA ESCAPE FOX 3324CHAP,6.0,UN1,6.703,15.0,40.218,90.0,123.769
008108,JUNTA ESCAPE GM,2.0,PC,4.29,12.0,8.58,24.0,179.72
008279,JUNTA ESCAPE GOL MI MOTOR AP 1,5.0,PC,3.76,6.204,18.8,31.02,65.0
008116,JUNTA ESCAPE GOL/PARATI/VOYAGE,9.0,PC,7.61,15.0,68.49,135.0,97.109
009767,JUNTA ESCAPE GOL/PRT 1.6/1.8 FLEX,1.0,PC,10.0,12.0,10.0,12.0,20.0
008930,JUNTA ESCAPE IDEA,5.0,PC,9.28,15.0,46.4,75.0,61.638
008281,JUNTA ESCAPE KADETT/MONZA,12.0,PC,6.55,10.48,78.6,125.76,60.0
005226,JUNTA ESCAPE PALIO 1.0 1.5,5.0,PC,2.52,4.284,12.6,21.42,70.0
004895,JUNTA ESCAPE PALIO 1.0/1.5,28.0,PC,4.91,7.856,137.48,219.968,60.0
008115,JUNTA ESCAPE SAVEIRO GVI,10.0,PC,7.61,12.176,76.1,121.76,60.0
008113,JUNTA ESCAPE SENTRA,2.0,PC,9.56,14.818,19.12,29.636,55.0
009336,JUNTA ESCAPE UNO BRIO 1.0 FURO,5.0,PC,5.42,8.672,27.1,43.36,60.0
008107,JUNTA ESCAPE VW,2.0,PC,2.25,12.0,4.5,24.0,433.333
002656,JUNTA GM TAMPA VALVULA VECTRA ASTRA,0.0,PC,22.0,35.2,0.0,0.0,60.0
008079,JUNTA HOMOC. FIAT PALIO / DOBLO /,0.0,UN1,35.0,70.0,0.0,0.0,100.0
008303,JUNTA HOMOC. FIAT STRADA / DOBLO / IDEA,1.0,UN1,36.5,125.0,36.5,125.0,242.466
008302,JUNTA HOMOC. FIAT STRADA /PALIO,2.0,UN1,38.5,130.0,77.0,260.0,237.662
007258,JUNTA HOMOC. FIAT STRADA 1.3/1.4/1.5/1.6,0.0,UN1,39.5,79.0,0.0,0.0,100.0
009939,JUNTA HOMOC. FIAT STRADA 1.3/1.4/1.5/1.6,2.0,UN1,39.5,170.0,79.0,340.0,330.38
009019,JUNTA HOMOC. FIAT STRADA/PALIO,2.0,UN1,30.45,60.9,60.9,121.8,100.0
007259,JUNTA HOMOC. FIAT UNO APOS 94/PALIO,6.0,UN1,39.5,170.0,237.0,1020.0,330.38
007260,JUNTA HOMOC. FIAT,5.0,UN1,32.5,65.0,162.5,325.0,100.0
008304,JUNTA HOMOC. GM CORSA /CELTA ROSCA,2.0,UN1,26.0,90.0,52.0,180.0,246.154
008077,JUNTA HOMOC. GM CORSA 1.0/1.4/1.6 94 A,4.0,UN1,26.0,90.0,104.0,360.0,246.154
008305,JUNTA HOMOC. GM CORSA,2.0,UN1,31.0,105.0,62.0,210.0,238.71
008078,JUNTA HOMOC. GM CORSA CLASSIC APOS,2.0,UN1,25.5,51.0,51.0,102.0,100.0
008301,JUNTA HOMOC. VW GOL G5 1.6/VOYAGE 1.6,2.0,UN1,31.0,105.0,62.0,210.0,238.71
007261,JUNTA HOMOC. VW GOL MI APOS 96 J 853,4.0,UN1,44.5,178.0,178.0,712.0,300.0
003824,JUNTA HOMOC.GOL/PAR/VOI 86/,0.0,PC,83.0,141.1,0.0,0.0,70.0
009265,JUNTA HOMOCINETICA ALBARU,1.0,PC,144.93,231.888,144.93,231.888,60.0
008811,JUNTA HOMOCINETICA ALBARU,1.0,PC,80.93,125.442,80.93,125.442,55.0
009034,JUNTA HOMOCINETICA ALBARU,1.0,PC,81.015,125.573,81.015,125.573,55.0
009039,JUNTA HOMOCINETICA PALIO 1.6/SIENA 1.5,2.0,PC,119.97,191.952,239.94,383.904,60.0
008104,JUNTA INTERM. FIESTA/COURIER 1,5.0,PC,4.67,12.0,23.35,60.0,156.959
003971,JUNTA LIQ. SEMI-SECATIVA 100GRS,11.0,PC,113.52,181.632,1248.72,1997.952,60.0
006363,JUNTA LIQ. SEMI-SECATIVA 100GRS,2.0,UN1,6.83,11.611,13.66,23.222,70.0
008830,JUNTA METALIZADA DA SA?DA DE ESCAPE,2.0,PC,11.54,20.0,23.08,40.0,73.31
008953,JUNTA METALIZADA DA SA?DA DE ESCAPE,1.0,PC,7.75,15.0,7.75,15.0,93.548
009891,JUNTA METALIZADA DA SA?DA DO ESCAPE,6.0,PC,8.156,20.0,48.936,120.0,145.198
008821,JUNTA METALIZADA DA SA?DA DO ESCAPE,6.0,PC,10.802,15.0,64.812,90.0,38.863
009890,JUNTA METALIZADA ESCAPAMENTO PALIO,5.0,PC,7.898,15.0,39.49,75.0,89.921
008822,JUNTA METALIZADA SA?DA ESCAPE (FURO,15.0,PC,8.266,15.938,123.99,239.075,92.801
003802,JUNTA MOTOR STRADA,1.0,5,0.0002,50.0,85.0,0.0,0.0
002612,JUNTA MOTOR UNO FIRE 1.0 JRM2463/4,1.0,JG,93.49,149.92,93.49,149.92,60.0
